iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,race,imprace,imprelig,goal,date,go_out,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
508,8,1,13,1,20,6,6,6,5,500,0,0.11,0,25,1,10,15,35,15,10,15,0,7,4,5,4,5,4,4,5,2,36,math of finance,2,4,1,5,3,5,1,7,18,10,18,18,18,18,1,5,9,9,7,8,5,7,7,0,3
508,8,1,13,1,20,6,1,1,6,501,0,-0.13,0,26,2,30,10,20,10,10,20,0,7,7,7,6,7,5,7,6,2,36,math of finance,2,4,1,5,3,5,1,7,18,10,18,18,18,18,1,7,9,8,8,8,6,7,8,0,3
531,1,1,2,2,21,22,21,8,1,509,0,-0.12,1,28,4,10,20,30,10,10,20,0,2,8,6,5,4,4,3,7,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,1,7,10,10,10,10,8,7,5,0,2
531,1,1,2,2,21,22,12,21,2,510,0,0.17,0,26,3,25,25,25,12,3,10,0,6,9,10,8,6,5,7,4,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,10,5,5,5,7,8,1,0,0,2
531,1,1,2,2,21,22,15,2,3,511,0,0.26,1,23,4,20,10,10,30,15,15,1,6,5,7,7,5,6,6,6,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,8,10,5,5,1,0,2
531,1,1,2,2,21,22,7,16,4,512,0,0.22,0,,2,20,20,20,20,5,15,0,5,8,8,5,8,4,5,5,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,10,8,5,3,10,1,3,1,0,2
531,1,1,2,2,21,22,22,9,5,513,0,-0.05,0,23,2,20,20,20,20,5,15,0,4,7,7,4,4,4,6,4,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,10,8,10,5,10,1,3,1,0,2
531,1,1,2,2,21,22,16,3,6,514,0,0.21,0,23,2,20,20,20,15,5,20,0,5,6,6,6,6,2,4,2,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,8,10,5,5,1,0,2
531,1,1,2,2,21,22,10,19,7,515,0,0.65,0,23,2,20,20,20,15,10,15,1,4,8,10,7,7,10,8,5,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,7,10,10,5,5,4,5,1,0,2
531,1,1,2,2,21,22,18,5,8,516,0,-0.33,1,27,4,58,5,8,10,7,12,0,6,7,8,7,8,6,6,7,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,1,10,8,10,10,10,5,5,3,0,2
531,1,1,2,2,21,22,1,10,9,517,0,0.05,0,30,3,15,20,20,20,5,10,0,3,7,8,6,5,4,4,4,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,5,5,5,5,1,1,1,0,2
531,1,1,2,2,21,22,6,15,10,518,0,-0.36,0,23,2,20,25,25,30,5,5,0,5,6,7,4,8,,3,6,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,5,10,1,5,1,0,2
531,1,1,2,2,21,22,20,7,11,519,0,0.51,0,26,2,40,5,30,15,5,5,0,1,8,8,2,8,2,6,8,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,8,8,3,8,1,4,1,0,2
531,1,1,2,2,21,22,9,18,12,520,0,-0.12,0,28,6,25,15,25,15,10,10,0,6,7,7,5,5,3,7,6,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,1,5,10,10,5,10,5,5,1,0,2
531,1,1,2,2,21,22,8,17,13,521,0,0.36,0,26,2,10,30,20,15,15,10,0,6,8,8,8,8,6,7,6,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,5,5,1,3,1,0,2
531,1,1,2,2,21,22,4,13,14,522,0,0.33,0,22,2,10,20,15,20,15,20,0,5,9,9,6,7,5,5,6,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,5,5,1,10,1,1,1,0,2
531,1,1,2,2,21,22,5,14,15,523,0,-0.17,1,27,4,10,25,20,20,5,20,1,4,5,7,4,7,6,4,5,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,5,1,1,1,4,1,0,2
531,1,1,2,2,21,22,11,20,16,524,1,-0.15,1,25,4,15,20,25,20,10,10,1,5,9,9,7,7,5,7,3,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,1,5,10,10,10,10,3,4,1,0,2
531,1,1,2,2,21,22,17,4,17,525,0,0,0,24,2,10,15,30,20,15,10,0,6,9,9,5,8,7,5,6,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,8,5,5,5,3,1,0,2
531,1,1,2,2,21,22,14,1,18,526,0,0.05,0,26,3,10,10,30,20,10,15,1,4,3,9,4,9,5,9,1,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,10,10,5,5,1,0,2
531,1,1,2,2,21,22,13,22,19,527,0,0.18,0,24,6,50,20,10,5,10,5,0,4,8,9,3,8,2,4,3,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,5,5,5,5,1,1,1,0,2
531,1,1,2,2,21,22,19,6,20,528,0,0.34,0,29,3,40,10,30,10,10,,0,1,5,8,1,8,1,1,1,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,5,5,1,3,1,0,2
531,1,1,2,2,21,22,3,12,21,529,0,0.42,1,22,4,10,25,25,10,10,20,1,4,6,5,5,6,5,6,7,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,5,10,8,3,3,0,2
531,1,1,2,2,21,22,2,11,22,530,0,0.35,1,22,4,20,20,10,15,5,30,1,6,7,8,7,7,5,6,6,2,25,ELECTRICAL ENGINEERING,5,4,5,1,2,7,2,7,15,30,20,20,10,5,0,5,10,10,5,5,1,3,3,0,2
532,2,1,4,2,21,22,21,5,1,509,0,0.03,1,28,4,10,20,30,10,10,20,0,,,,,,,,,,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,6,7,8,6,8,8,8,5,0,2
532,2,1,4,2,21,22,12,18,2,510,0,0.04,0,26,3,25,25,25,12,3,10,0,2,8,6,2,3,2,3,3,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,6,7,7,7,5,5,6,5,0,2
532,2,1,4,2,21,22,15,21,3,511,0,-0.45,1,23,4,20,10,10,30,15,15,1,5,3,6,5,2,2,4,5,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,7,6,7,6,5,8,7,5,0,2
532,2,1,4,2,21,22,7,13,4,512,0,-0.24,0,,2,20,20,20,20,5,15,0,5,8,8,5,8,4,5,5,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,7,7,7,6,5,4,5,5,0,2
532,2,1,4,2,21,22,22,6,5,513,0,0,0,23,2,20,20,20,20,5,15,0,3,9,8,2,5,2,2,2,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,,,,,,,,,,2
532,2,1,4,2,21,22,16,22,6,514,0,-0.04,0,23,2,20,20,20,15,5,20,0,4,9,6,3,4,2,3,2,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,6,8,8,8,5,6,7,6,0,2
532,2,1,4,2,21,22,10,16,7,515,0,0.07,0,23,2,20,20,20,15,10,15,0,4,7,9,6,8,3,8,5,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,6,6,5,6,4,2,5,5,0,2
532,2,1,4,2,21,22,18,2,8,516,0,-0.22,1,27,4,58,5,8,10,7,12,0,3,8,7,3,6,6,3,5,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,7,4,7,3,5,3,4,1,0,2
532,2,1,4,2,21,22,1,7,9,517,0,0,0,30,3,15,20,20,20,5,10,0,5,8,7,5,6,3,8,3,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,8,8,7,8,8,5,8,5,0,2
532,2,1,4,2,21,22,6,12,10,518,0,0,0,23,2,20,25,25,30,5,5,0,4,6,6,5,6,,4,4,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,8,8,7,7,7,5,7,5,0,2
532,2,1,4,2,21,22,20,4,11,519,0,0.03,0,26,2,40,5,30,15,5,5,0,2,8,8,2,8,2,6,8,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,7,8,7,7,8,9,8,5,0,2
532,2,1,4,2,21,22,9,15,12,520,0,-0.05,0,28,6,25,15,25,15,10,10,0,4,6,6,4,6,7,7,7,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,7,7,7,7,7,7,8,5,0,2
532,2,1,4,2,21,22,8,14,13,521,0,-0.16,0,26,2,10,30,20,15,15,10,0,7,9,8,5,9,3,7,4,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,7,7,7,6,6,5,6,5,0,2
532,2,1,4,2,21,22,4,10,14,522,0,0.19,0,22,2,10,20,15,20,15,20,0,2,9,9,3,9,3,5,3,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,8,8,8,7,8,5,7,5,0,2
532,2,1,4,2,21,22,5,11,15,523,1,0.48,1,27,4,10,25,20,20,5,20,1,1,9,9,1,6,8,4,6,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,6,8,9,7,8,9,8,5,0,2
532,2,1,4,2,21,22,11,17,16,524,1,-0.27,1,25,4,15,20,25,20,10,10,1,3,9,9,5,7,3,4,5,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,7,9,8,8,6,5,8,5,0,2
532,2,1,4,2,21,22,17,1,17,525,0,0.13,0,24,2,10,15,30,20,15,10,0,6,9,8,4,9,6,6,4,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,0,6,7,6,7,,5,6,2,0,2
532,2,1,4,2,21,22,14,20,18,526,0,-0.02,0,26,3,10,10,30,20,10,15,0,3,7,7,1,1,3,3,1,,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,6,7,8,7,6,5,7,5,0,2
532,2,1,4,2,21,22,13,19,19,527,0,-0.16,0,24,6,50,20,10,5,10,5,0,4,7,8,3,8,2,4,3,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,7,6,7,6,5,5,7,5,0,2
532,2,1,4,2,21,22,19,3,20,528,0,0.12,0,29,3,40,10,30,10,10,,0,1,5,8,1,9,1,1,1,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,4,7,7,7,6,6,7,3,0,2
532,2,1,4,2,21,22,3,9,21,529,1,-0.15,1,22,4,10,25,25,10,10,20,1,5,7,5,4,5,4,6,7,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,6,8,9,8,8,8,8,6,0,2
532,2,1,4,2,21,22,2,8,22,530,0,0.03,1,22,4,20,20,10,15,5,30,0,6,8,7,7,8,5,5,5,2,26,Electrical Engineering,5,4,8,3,1,2,2,6,25,20,20,20,5,10,1,7,8,8,7,8,9,7,6,0,2
533,3,1,6,2,21,22,21,20,1,509,0,0.37,0,28,4,10,20,30,10,10,20,0,2,2,2,2,3,2,0,0,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,6,,7,5,5,6,5,5,0,3
533,3,1,6,2,21,22,12,11,2,510,1,0.69,0,26,3,25,25,25,12,3,10,1,9,10,8,9,7,8,9,9,1,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,1,9,9,10,9,9,7,10,10,1,3
533,3,1,6,2,21,22,15,14,3,511,0,0.6,0,23,4,20,10,10,30,15,15,1,6,4,7,6,6,6,6,5,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,6,8,8,5,,5,6,5,0,3
533,3,1,6,2,21,22,7,6,4,512,0,0.35,1,,2,20,20,20,20,5,15,0,8,6,8,6,8,4,6,5,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,1,8,7,8,8,,,7,6,0,3
533,3,1,6,2,21,22,22,21,5,513,1,0.12,1,23,2,20,20,20,20,5,15,1,6,6,6,6,6,4,5,5,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,1,7,8,8,8,6,5,7,7,0,3
533,3,1,6,2,21,22,16,15,6,514,0,0.24,1,23,2,20,20,20,15,5,20,1,8,9,9,6,5,5,7,6,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,5,7,7,6,9,3,5,5,0,3
533,3,1,6,2,21,22,10,9,7,515,0,0.6,1,23,2,20,20,20,15,10,15,0,4,5,7,5,6,3,4,3,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,7,7,6,6,,4,6,5,0,3
533,3,1,6,2,21,22,18,17,8,516,0,0.03,0,27,4,58,5,8,10,7,12,0,6,7,7,7,6,8,6,6,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,7,8,5,5,,,3,2,0,3
533,3,1,6,2,21,22,1,22,9,517,0,0.3,0,30,3,15,20,20,20,5,10,0,,,,,,,,,,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,,,,,,,,,,3
533,3,1,6,2,21,22,6,5,10,518,0,-0.06,1,23,2,20,25,25,30,5,5,0,6,6,7,6,6,,6,4,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,1,8,8,7,7,,4,8,7,0,3
533,3,1,6,2,21,22,20,19,11,519,0,0.59,1,26,2,40,5,30,15,5,5,0,4,5,5,2,1,4,6,8,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,1,8,7,8,8,,,7,6,0,3
533,3,1,6,2,21,22,9,8,12,520,0,-0.11,0,28,6,25,15,25,15,10,10,0,6,5,5,6,6,3,4,2,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,7,7,7,6,7,,7,5,0,3
533,3,1,6,2,21,22,8,7,13,521,0,0.55,1,26,2,10,30,20,15,15,10,0,8,7,8,8,8,5,8,4,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,7,7,7,6,,,7,5,0,3
533,3,1,6,2,21,22,4,3,14,522,0,0.12,1,22,2,10,20,15,20,15,20,1,5,8,9,7,8,7,8,6,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,6,9,9,8,10,4,7,4,0,3
533,3,1,6,2,21,22,5,4,15,523,0,0.28,0,27,4,10,25,20,20,5,20,1,7,5,7,5,7,5,5,3,1,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,5,8,7,5,,,6,7,0,3
533,3,1,6,2,21,22,11,10,16,524,0,0.21,0,25,4,15,20,25,20,10,10,1,5,8,7,7,6,5,4,2,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,8,,8,8,,7,8,7,0,3
533,3,1,6,2,21,22,17,16,17,525,0,0.11,1,24,2,10,15,30,20,15,10,0,6,7,7,4,8,6,5,4,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,6,,5,5,,4,5,5,0,3
533,3,1,6,2,21,22,14,13,18,526,0,0.35,0,26,3,10,10,30,20,10,15,0,6,7,6,2,5,2,3,1,,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,5,7,7,7,6,5,7,7,0,3
533,3,1,6,2,21,22,13,12,19,527,0,0.34,0,24,6,50,20,10,5,10,5,0,3,3,5,3,6,2,3,2,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,6,8,8,7,7,4,6,5,0,3
533,3,1,6,2,21,22,19,18,20,528,0,0.18,0,29,3,40,10,30,10,10,,0,3,2,2,3,2,1,2,2,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,6,8,7,8,,,7,5,0,3
533,3,1,6,2,21,22,3,2,21,529,0,0.78,0,22,4,10,25,25,10,10,20,0,7,6,5,5,5,4,5,4,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,4,10,9,7,6,4,7,6,0,3
533,3,1,6,2,21,22,2,1,22,530,0,0.32,0,22,4,20,20,10,15,5,30,0,5,7,5,4,6,3,4,3,2,26,Engineering,5,2,1,1,2,6,2,5,25,25,25,13,12,0,0,4,10,9,5,,2,7,,0,3
534,4,1,8,2,21,22,21,7,1,509,0,0.11,0,28,4,10,20,30,10,10,20,0,8,5,7,6,7,3,5,2,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,6,5,4,6,6,6,6,6,0,3.4
534,4,1,8,2,21,22,12,20,2,510,0,0.5,0,26,3,25,25,25,12,3,10,0,6,7,9,4,4,,5,5,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,8,9,8,9,8,9,8,8,0,3.4
534,4,1,8,2,21,22,15,1,3,511,1,0.28,0,23,4,20,10,10,30,15,15,1,5,5,8,7,6,6,7,7,1,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,8,9,8,8,9,7,8,7,1,3.4
534,4,1,8,2,21,22,7,15,4,512,0,0.23,0,,2,20,20,20,20,5,15,0,6,7,8,5,8,4,5,6,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,7,6,7,8,7,7,7,0,3.4
534,4,1,8,2,21,22,22,8,5,513,0,-0.11,0,23,2,20,20,20,20,5,15,0,4,6,6,5,5,5,5,5,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,8,8,9,8,8,8,8,6,0,3.4
534,4,1,8,2,21,22,16,2,6,514,0,0.06,0,23,2,20,20,20,15,5,20,0,8,9,7,6,6,4,6,4,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,7,8,7,8,7,8,8,0,3.4
534,4,1,8,2,21,22,10,18,7,515,0,0.26,0,23,2,20,20,20,15,10,15,0,4,5,6,7,6,,6,4,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,8,7,7,8,7,8,8,0,3.4
534,4,1,8,2,21,22,18,4,8,516,0,0.12,0,27,4,58,5,8,10,7,12,0,5,8,7,5,6,6,4,5,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,8,8,8,7,8,9,8,0,3.4
534,4,1,8,2,21,22,1,9,9,517,0,-0.01,0,30,3,15,20,20,20,5,10,0,3,4,5,6,5,4,4,4,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,7,7,7,7,7,7,7,0,3.4
534,4,1,8,2,21,22,6,14,10,518,0,-0.23,0,23,2,20,25,25,30,5,5,0,5,5,6,4,6,,4,5,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,8,9,8,9,9,8,8,8,0,3.4
534,4,1,8,2,21,22,20,6,11,519,0,0.13,0,26,2,40,5,30,15,5,5,0,6,7,7,6,7,2,6,8,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,8,7,6,6,6,7,7,0,3.4
534,4,1,8,2,21,22,9,17,12,520,0,-0.09,1,28,6,25,15,25,15,10,10,0,5,6,8,4,6,4,4,4,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,8,7,8,7,8,8,7,0,3.4
534,4,1,8,2,21,22,8,16,13,521,1,0.25,0,26,2,10,30,20,15,15,10,1,7,7,8,8,8,7,8,6,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,9,9,8,9,9,9,7,8,0,3.4
534,4,1,8,2,21,22,4,12,14,522,0,0.14,0,22,2,10,20,15,20,15,20,0,6,9,8,6,8,5,6,6,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,8,8,8,7,8,6,7,,3.4
534,4,1,8,2,21,22,5,13,15,523,0,0.14,0,27,4,10,25,20,20,5,20,1,7,6,7,5,7,6,6,5,,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,0,5,5,5,5,5,4,5,5,0,3.4
534,4,1,8,2,21,22,11,19,16,524,1,-0.17,0,25,4,15,20,25,20,10,10,1,5,7,8,7,8,6,5,5,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,9,8,9,9,9,8,8,7,0,3.4
534,4,1,8,2,21,22,17,3,17,525,0,-0.4,0,24,2,10,15,30,20,15,10,0,7,8,8,7,9,6,6,5,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,0,5,5,7,5,5,4,5,3,0,3.4
534,4,1,8,2,21,22,14,22,18,526,1,0.36,0,26,3,10,10,30,20,10,15,1,6,5,3,7,8,8,5,2,,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,8,7,8,7,8,8,7,0,3.4
534,4,1,8,2,21,22,13,21,19,527,0,0.38,1,24,6,50,20,10,5,10,5,0,4,6,8,3,5,2,3,2,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,0,5,6,5,7,5,6,6,7,0,3.4
534,4,1,8,2,21,22,19,5,20,528,0,0.11,0,29,3,40,10,30,10,10,,0,2,2,1,2,2,1,1,1,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,7,6,7,6,7,7,7,7,0,3.4
534,4,1,8,2,21,22,3,11,21,529,1,0.43,0,22,4,10,25,25,10,10,20,1,4,6,4,5,4,,5,5,2,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,6,6,6,6,6,6,6,6,0,3.4
534,4,1,8,2,21,22,2,10,22,530,1,0.26,0,22,4,20,20,10,15,5,30,1,7,8,8,9,8,8,8,6,1,24,electrical engineering,5,6,1,1,3,5,6,9,30,30,30,5,2,3,1,6,6,6,7,5,7,8,7,0,3.4
535,5,1,10,2,21,22,21,4,1,509,1,0.39,0,28,4,10,20,30,10,10,20,1,3,7,6,6,5,4,5,4,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,6,8,8,6,7,6,7,5,0,8
535,5,1,10,2,21,22,12,17,2,510,0,0.24,0,26,3,25,25,25,12,3,10,0,8,7,6,7,6,6,7,5,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,8,7,7,8,6,6,6,6,0,8
535,5,1,10,2,21,22,15,20,3,511,1,0.24,0,23,4,20,10,10,30,15,15,1,6,4,6,6,5,5,6,6,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,7,7,8,7,6,6,6,6,0,8
535,5,1,10,2,21,22,7,12,4,512,0,0.46,1,,2,20,20,20,20,5,15,0,5,8,9,5,8,4,5,6,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,8,8,8,7,8,6,8,7,0,8
535,5,1,10,2,21,22,22,5,5,513,1,0.52,1,23,2,20,20,20,20,5,15,1,6,6,6,6,6,6,5,5,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,8,8,7,7,7,7,8,7,0,8
535,5,1,10,2,21,22,16,21,6,514,0,0.38,1,23,2,20,20,20,15,5,20,1,9,8,7,8,3,3,6,4,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,0,6,8,7,6,9,6,6,6,0,8
535,5,1,10,2,21,22,10,15,7,515,1,-0.19,1,23,2,20,20,20,15,10,15,1,7,6,8,8,8,7,7,6,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,9,8,8,8,7,8,9,8,0,8
535,5,1,10,2,21,22,18,1,8,516,1,0.46,0,27,4,58,5,8,10,7,12,1,10,10,10,9,5,6,8,10,1,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,9,7,9,8,8,6,10,10,1,8
535,5,1,10,2,21,22,1,6,9,517,0,0.18,0,30,3,15,20,20,20,5,10,0,2,4,8,6,8,5,5,3,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,8,8,8,7,7,7,8,8,0,8
535,5,1,10,2,21,22,6,11,10,518,1,0.61,1,23,2,20,25,25,30,5,5,1,6,7,7,7,,5,7,7,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,8,7,8,7,6,7,8,7,0,8
535,5,1,10,2,21,22,20,3,11,519,0,-0.04,1,26,2,40,5,30,15,5,5,0,4,4,8,4,8,4,6,8,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,7,8,7,6,7,6,6,7,0,8
535,5,1,10,2,21,22,9,14,12,520,0,0.15,0,28,6,25,15,25,15,10,10,1,5,6,6,4,6,5,5,5,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,0,5,6,7,5,8,5,5,5,0,8
535,5,1,10,2,21,22,8,13,13,521,1,-0.18,1,26,2,10,30,20,15,15,10,1,8,8,9,9,9,6,8,5,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,6,7,7,5,7,5,6,7,0,8
535,5,1,10,2,21,22,4,9,14,522,0,0.46,1,22,2,10,20,15,20,15,20,0,8,9,9,8,6,3,7,6,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,7,7,7,7,6,6,7,5,0,8
535,5,1,10,2,21,22,5,10,15,523,0,0.52,0,27,4,10,25,20,20,5,20,1,2,3,10,4,7,8,5,3,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,0,6,5,6,7,6,4,5,3,0,8
535,5,1,10,2,21,22,11,16,16,524,1,0.3,0,25,4,15,20,25,20,10,10,1,7,9,8,9,7,7,8,3,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,1,7,8,7,7,6,6,7,6,0,8
535,5,1,10,2,21,22,17,22,17,525,0,0.26,1,24,2,10,15,30,20,15,10,1,7,5,9,9,8,7,7,5,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,0,6,8,6,7,6,6,6,5,0,8
535,5,1,10,2,21,22,14,19,18,526,0,0.62,0,26,3,10,10,30,20,10,15,1,6,3,9,5,9,5,7,1,2,23,Biochemistry,10,2,5,6,1,5,3,6,23,14,19,16,10,18,0,5,7,5,7,6,5,5,3,0,8
